-3.2348	999.99	999.99	999.99	14.0279	-0.0371102	-0.0252789	999.99	999.99	999.99
-3.23267	999.99	999.99	999.99	14.0369	-0.0360451	-0.0265057	999.99	999.99	999.99
-3.23053	999.99	999.99	999.99	14.036	-0.0291987	-0.0138542	999.99	999.99	999.99
-3.2284	999.99	999.99	999.99	14.047	-0.0383737	-0.0250427	999.99	999.99	999.99
-3.22627	999.99	999.99	999.99	14.0497	-0.0412581	-0.0247517	999.99	999.99	999.99
-3.22413	999.99	999.99	999.99	14.0437	-0.0435829	-0.0327284	999.99	999.99	999.99
-3.222	999.99	999.99	999.99	14.0502	-0.0383017	-0.0323045	999.99	999.99	999.99
-3.21987	999.99	999.99	999.99	14.0464	-0.036075	-0.0292684	999.99	999.99	999.99
-3.21773	999.99	999.99	999.99	14.0479	-0.0359552	-0.0251746	999.99	999.99	999.99
-3.2156	999.99	999.99	999.99	14.0468	-0.0447101	-0.0277612	999.99	999.99	999.99
-3.21347	999.99	999.99	999.99	14.0389	-0.0396402	-0.0207818	999.99	999.99	999.99
-3.21133	999.99	999.99	999.99	14.0451	-0.0385462	-0.0220046	999.99	999.99	999.99
-3.2092	999.99	999.99	999.99	14.0338	-0.0329544	-0.0287057	999.99	999.99	999.99
-3.20707	999.99	999.99	999.99	14.046	-0.029595	-0.027041	999.99	999.99	999.99
-3.20493	999.99	999.99	999.99	14.0291	-0.0356499	-0.0256977	999.99	999.99	999.99
-3.2028	999.99	999.99	999.99	14.0296	-0.0376276	-0.0313684	999.99	999.99	999.99
-3.20067	999.99	999.99	999.99	14.0299	-0.0363973	-0.0221227	999.99	999.99	999.99
-3.19853	999.99	999.99	999.99	14.0243	-0.0259614	-0.0183736	999.99	999.99	999.99
-3.1964	999.99	999.99	999.99	14.0307	-0.0248978	-0.0174149	999.99	999.99	999.99
-3.19427	999.99	999.99	999.99	14.0223	-0.0369668	-0.0175015	999.99	999.99	999.99
-3.19213	999.99	999.99	999.99	14.0294	-0.0328043	-0.0136366	999.99	999.99	999.99
-3.19	999.99	999.99	999.99	14.0248	-0.0482423	-0.0212264	999.99	999.99	999.99
-3.18787	999.99	999.99	999.99	14.0276	-0.0413898	-0.026127	999.99	999.99	999.99
-3.18573	999.99	999.99	999.99	14.0274	-0.0335189	-0.0329779	999.99	999.99	999.99
-3.1836	999.99	999.99	999.99	14.0216	-0.0258566	-0.0366508	999.99	999.99	999.99
-3.18147	999.99	999.99	999.99	14.0183	-0.0302006	-0.0327241	999.99	999.99	999.99
-3.17933	999.99	999.99	999.99	14.0066	-0.0287374	-0.0317141	999.99	999.99	999.99
-3.1772	999.99	999.99	999.99	14.0141	-0.035734	-0.0221035	999.99	999.99	999.99
-3.17507	999.99	999.99	999.99	14.0046	-0.0474392	-0.0222058	999.99	999.99	999.99
-3.17293	999.99	999.99	999.99	14.0153	-0.0496027	-0.0273109	999.99	999.99	999.99
-3.1708	999.99	999.99	999.99	14.0256	-0.0547428	-0.0271568	999.99	999.99	999.99
-3.16867	999.99	999.99	999.99	14.0312	-0.0549061	-0.0349746	999.99	999.99	999.99
-3.16653	999.99	999.99	999.99	14.0471	-0.0572545	-0.0345753	999.99	999.99	999.99
-3.1644	999.99	999.99	999.99	14.0384	-0.0530008	-0.0323177	999.99	999.99	999.99
-3.16227	999.99	999.99	999.99	14.038	-0.0523071	-0.0278736	999.99	999.99	999.99
